"cat_num","term","bracketed","field","number","title","faculty__id","faculty__first","faculty__middle","faculty__last","faculty__suffix","schedule__day","schedule__type","schedule__optional","schedule__begin_time","schedule__end_time","locations__type","locations__building","locations__room","description","prerequisites","notes"
"","","","","","","","","","","","4","Lecture","False","13:00:00","14:00:00","","","","","",""
"4045","FALL","False","US-WORLD","11","American Health Care Policy","F799899c42ba2678ebd0dbd49daa00c3f","Richard","","Frank","","","","","","","","","","Health care in America poses fundamental policy challenges to our ability to protect low income Americans from the costs of illness; to produce high quality care; to efficiently use health care resources, and to allow Americans to die without pain, in the company of family, as they desire. This course aims to offer students a solid understanding of the American health care system, the potential impact of new reform legislation, and challenges that will remain in the future.","","Students who have taken General Education 186 or Extra-Departmental Courses 186 may not take this course for credit."
"4182","FALL","False","US-WORLD","16","Men and Women in Public and Private: the US in the 20th Century","F1fe56879f3e8005da0ec56806f7013aa","Nancy","F.","Cott","","","","","","","","","","This course offers historical perspective on the social relations and relative power of the sexes, tracing changes and continuities over the past century in family lives, work, popular culture and politics. We will look at sexuality, masculinity, and femininity, centering these in US social, cultural and political history in the context of a wider world.","","This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"43416","SPRING","False","US-WORLD","34","The Civil War from Nat Turner to Birth of a Nation","F5803a5a34ebf6e53757c113ac97051c0","John","","Stauffer","","","","","","","","","","This interdisciplinary course reframes traditional understandings of the Civil War in three ways. First, by showing that civil conflict in the United States began well before 1861 and ended well after 1865, taking the form of slave uprisings and Klan terrorism, as well as conventional war. Second, by showing that the former Confederacy won this longer Civil War by establishing a new order of black freedom. And third, by placing this war in the context of international politics and trade. \""Readings\"" range from fiction, film, letters, and speeches to poetry, pamphlets, prints and photographs, songs, and history.","","This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"","","","","","","Fb1effcd0137c87e90720c4f1ce188b60","Amanda","","Claybaugh","","","","","","","","","","","",""
"43817","SPRING","False","US-WORLD","19","American Food: A Global History","F4f1d85f4c37049f7a35b064b63677a57","Joyce","E.","Chaplin","","","","","","","","","","Europeans \""discovered\"" America in search of foodstuffs, specifically spices. And food has been central to the American experience from the starving time in early Virginia to the problem of obesity in the United States today. But what is American about American food? How have individual food choices and national food policies connected Americans to the larger world, both the social worlds of other human beings and the natural world of all other living beings?","","This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"4745","FALL","False","HIST","1465","The United States in the World since 1900","F516ed0406b1cd6639dffa6b80181d1dd","Erez","","Manela","","","","","","","","","","A wide-ranging overview of American interactions with the world from the Spanish-American War through 9/11 and beyond. We will consider the changing patterns of international politics, the causes and implications of imperialism and decolonization, the pivotal impact of the world wars and the Cold War, the significance of cultural interactions and social movements, the challenges of globalization, the complexities of international development, and the roots of current world (dis)orders.","","This course, when taken for a letter grade, meets the General Education requirement for The United States in the World. This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"48492","SPRING","False","ECON","10b","Principles of Economics","Ff5059b23869d706eb6f48ffaf0aa0a7e","N.","Gregory","Mankiw","","1","Lecture","False","12:00:00","13:00:00","Lecture","Memorial Hall","Sanders Theatre","Economic growth, inflation, unemployment, the business cycle, the financial system, international capital flows and trade imbalances, and the impact of monetary and fiscal policy. The Department of Economics strongly encourages students considering a concentration in economics to take both Ec10a and Ec10b in their freshman year. These courses are required for all economics concentrators and are prerequisites for higher level courses in economics. These courses, when both are taken for a letter grade, meet the General Education requirement for either Empirical and Mathematical Reasoning or United States in the World, but not both.","Ec10a or permission of the instructor.","This course, when taken for a letter grade together with Economic 10a, meets the General Education requirement for either Empirical and Mathematical Reasoning or United States in the World, but not both."
"","","","","","","","","","","","3","Lecture","False","12:00:00","13:00:00","","","","","",""
"","","","","","","","","","","","5","Lecture","False","12:00:00","13:00:00","","","","","",""
"5470","SPRING","False","US-WORLD","28","Slavery/Capitalism/Imperialism: The US in the Nineteenth Century","F8ca9d8ec5fbe32ec76cd794d9b34196a","Walter","","Johnson","","","","","","","","","","This course treats the history of the 19th-century US and the Civil War in light of the history of US imperialism, especially the War of 1812, the Mexican-American War, and the illegal invasions of Cuba and Nicaragua in the 1850s. Likewise, it relates the history of slavery in the US to the Haitian Revolution, the Louisiana Purchase, Indian removal, Atlantic cotton, land and money markets, and the hemispheric history of antislavery.","","This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"55027","","False","US-WORLD","35","Dilemmas of Equity and Excellence in American K-12 Education","","","","","","","","","","","","","","Events such as Teach for America\'s 20th anniversary and films like Waiting for Superman highlight urgent concerns about the quality and reach of American schooling in the 21st century. Against this backdrop, the course grapples with several dilemmas that have defined American K-12 education throughout history. What constitutes educational excellence? Can excellence be achieved for everyone? Why do we have schools and what is their purpose? Given that families, politicians, and the courts often disagree vehemently about the answers to these questions, the course considers who and what will define the future of American education and its role in society.","",""
"55546","FALL","False","US-WORLD","39","History of American Democracy","Ffbb0f1a8ef60a4cd2cb44638a1c805ef","David","A.","Moss","","1","Lecture","False","15:30:00","17:00:00","Lecture","HBS - Aldrich","207","Today we often hear that American democracy is broken-but what does a healthy democracy look like? How has American democratic governance functioned in the past, and how has it changed over time? This course approaches American history with these questions in mind. Based on the case method, each short reading will introduce students to a different critical episode in the development of American democracy, from drafting of the Constitution to contemporary fights over same-sex marriage. The discussion-based classes will encourage students to challenge each other\'s assumptions about democratic values and practices, and draw their own conclusions about what \""democracy\"" means in America.","","Offered jointing with the Business School as 1139. This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"","","","","","","","","","","","3","Lecture","False","15:30:00","17:00:00","","","","","",""
"5900","SPRING","False","US-WORLD","41","Power and Protest: The United States in the World of the 1960s","Fabe128aa0aa1fa1e62bd548659e07b4b","Lisa","M.","McGirr","","2","Lecture","False","11:00:00","12:00:00","Lecture","Sever Hall","213","This course charts the key events, actors, ideas and strategies of collective movements for social change during the \""long 1960s.\"" It situates these mobilizations within the key economic, social and political developments in the post-World War II period in the United States and the world. Topics include Cold War politics from Eisenhower to Nixon, the civil rights movement, the new left, the women\'s movement, the war in Vietnam, black power, as well as the emergence of a revitalized political Right. The legacies of these movements and the more recent economic and political shifts that have challenged some of their core assumptions are also considered.","","This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"","","","","","","","","","","","4","Lecture","False","11:00:00","12:00:00","","","","","",""
"64666","SPRING","False","US-WORLD","26","Sex and the Citizen: Race, Gender, and Belonging in the United States","F67a1dc7e159d9f57f7aa554402dea4a5","Caroline","","Light","","","","","","","","","","Even before the formal establishment of the United States, assumptions about sex have helped determine who is entitled to - and not entitled to - the privileges and protections of full citizenship. This course investigates the roles that sex, race, gender, and sexuality have played in configuring notions of citizenship over time as well as the ways in which sexual rights remain a site of contestation and struggle in the modern United States.","","This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"6661","FALL","False","US-WORLD","31","American Society and Public Policy","F62b9f8bb02cc1342740662892fcede11","Theda","R","Skocpol","","1","Lecture","False","10:00:00","11:00:00","Lecture","CGIS-South","S-020 Case Study Room","In the U.S., compared to other major nations, how have social problems been defined and redefined in recent decades; why do they appear differently to various groups; and how are public policies about problematic social conditions debated, devised, and changed? This course synthesizes various kinds of evidence-demographic, attitudinal, ethnographic, and institutional-to probe the creation and impact of major public policies about social support for families and workers; immigration and citizenship; and access to higher education.","",""
"","","","","","","F8654db23f652f8ddd0548ef88e289f04","Mary","C.","Waters","","3","Lecture","False","10:00:00","11:00:00","","","","","",""
"8058","FALL","False","US-WORLD","33","Religion and Social Change","F471675e7c254e3496514255d5e00cdcc","Marla","","Frederick","","1","Lecture","False","13:00:00","15:00:00","Lecture","Barker Center","114 (Kresge Room)","Religion has inspired new understandings of social and political engagement. From early protest oriented struggles for civil rights in the US to the more recent personal responsibility calls of neo-pentecostal discourses, this course takes African American religious engagement with the process of democracy as a starting point for thinking about how other communities around the world have employed religion as a means of advancing social change. Through ethnography, auto/biography, and documentary film, this class compares and contrasts the influence that religious moods and motivations have had on calls for democracy and social change in places like Latin America, the Middle East and West Africa. In each instance the course questions the place of the US government and US religious bodies in these global efforts towards change.","","Offered jointly with the Divinity School as 3700. This course, when taken for a letter grade, meets the General Education requirement for United States in the World or Culture and Belief, but not both. This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"83056","FALL","False","US-WORLD","40","New World Orders? From the Cold War to Contemporary International Relations","F84f10c0385653e159e4f1aa9ec3031f3","Mary","","Sarotte","","2","Lecture","False","10:00:00","11:00:00","Lecture","Harvard Hall","201","The US and major European states, including Russia and the Soviet Union, have tried to instill order upon the chaotic transatlantic and international relations of the twentieth and twenty-first centuries. This course examines their attempts to institute \""new world orders\"" as the global Cold War unfolded, European empires gave way to European integration, and technology reshaped politics. It also explores the legacy of these events for international relations in the 1990s and the twenty-first century.","","This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"","","","","","","","","","","","4","Lecture","False","10:00:00","11:00:00","","","","","",""
"8833","SPRING","False","US-WORLD","32","The World\'s Religions in Multicultural America: Case Studies in Religious Pluralism","Fbc08e1e5c7ce81f0e311368cce78bcc9","Diana","L.","Eck","","2","Lecture","False","10:00:00","11:30:00","Lecture","CGIS-South","S-020 Case Study Room","An exploration of the dynamic religious landscape of the US with special focus on Muslim, Hindu, Buddhist, and Sikh traditions in the most recent period of post-1965 immigration. How are faith and freedom negotiated in a more complex society? In what contexts do minority religious communities encounter long-dominant Christian and Jewish communities? How is America changing as religious communities struggle with civic, constitutional, ethical, and theological issues, especially in the post-9/11 period? Readings, films, discussion, and class projects will focus on particular cases and controversies.","","Offered jointly with the Divinity School as 3847. This course, when taken for a letter grade, meets the General Education requirement for United States in the World or Culture and Belief, but not both."
"","","","","","","","","","","","4","Lecture","False","10:00:00","11:30:00","","","","","",""
"8937","SPRING","False","US-WORLD","12","American Encounters: Art, Contact, and Conflict, 1560-1860","Ffa82738bf1de4870e9ca6290c40bafa4","Jennifer L.","","Roberts","","","","","","","","","","An introduction to early American art from a transnational, cross-cultural perspective. We begin with the global struggle for control of the North American continent, tracing the colliding artistic traditions of multiple European colonial powers, Native American groups, and slave cultures. We then examine the cultural constitution of U.S. nationhood as it developed through (and against) the visual and material cultures of Europe and the Atlantic and Pacific worlds. Icons of a seemingly familiar national heritage-such as Washington\'s portrait on the dollar bill-are revealed as complex formal negotiations emerging from international dynamics of commerce, politics, religion, science, and migration.","","This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"916","FALL","False","US-WORLD","15","Is the American Racial Order Being Transformed?","F73010804b38948a70f242a4703ccc3e2","Jennifer","L.","Hochschild","","2","Lecture","False","11:00:00","12:00:00","Lecture","Farkas Hall (New College Theater)","203 (Meeting Room)","Is a fundamental transformation occurring in the American racial order? If so, are these changes for the better or the worse? We first briefly explore the history of American racial and ethnic dynamics, then examine four potentially transformative forces: high levels of immigration, rising multiracialism, links between genomic science and \""race,\"" and the changing behaviors and beliefs of young American adults. We then consider blockages to transformation: incarceration of nonAnglo men, wealth disparities, and treatment of Muslims and undocumented immigrants. We conclude by imagining various ideal futures for race and ethnicity in the U.S.","","This course fulfills the requirement that one of the eight General Education courses also engage substantially with Study of the Past."
"","","","","","","","","","","","4","Lecture","False","11:00:00","12:00:00","","","","","",""
"9395","SPRING","False","US-WORLD","24","Reinventing Boston: The Changing American City","F0ff7b06939ec428db4ebb95966925c88","Christopher","","Winship","","2","Lecture","False","13:00:00","14:30:00","Lecture","Harvard Hall","102","American cities have changed in extraordinary ways. In the last half of the 20th century, there was gloom about urban life and many cities were projected to decline and decay. Many did but Boston and other cities blossomed, becoming models of urban renaissance. Using Boston as a case, this course considers issues of economic change, technology, neighborhood inequality, political governance, elite relations, cultural institutions, crime, race and ethnic relations, immigration, gentrification and suburbanization. Regular guest speakers. Requirements: Several short memos on neighborhood visits, midterm essay,1 term paper, and active participation in class and section.","","This course, when taken for a letter grade, may be counted for introductory Sociology concentration requirement."
"","","","","","","F610fb9d76043d30fa5f13c355af54ee5","Matthew","Erik","Kaliner","","4","Lecture","False","13:00:00","14:30:00","","","","","",""
"","","","","","","Fd345a79d61c588c58978f5cee1a81b63","David","","Luberoff","","","","","","","","","","","",""
